class,feature,coefficient,feature_set,model_name,importance_gain,Cover,Frequency
NA,away_rating_pre_match,NA,rating_plus_context,lightgbm,0.03928107154824185,0.11708712645443642,0.15996326905417815
NA,home_rating_pre_match,NA,rating_plus_context,lightgbm,0.03733507032423147,0.08967920754991893,0.14618916437098256
NA,is_world_cup_qualifier,NA,rating_plus_context,lightgbm,0.007761356735359758,0.02189667103021049,0.03562901744719926
NA,tournament_lumpedAfrican.Cup.of.Nations.qualification,NA,rating_plus_context,lightgbm,0.00727213580109315,0.032167406361331884,0.027548209366391185
NA,is_friendly,NA,rating_plus_context,lightgbm,0.0041950501160573535,0.016821639050427443,0.02809917355371901
NA,tournament_lumpedOther,NA,rating_plus_context,lightgbm,0.002838560465935267,0.022496911911789125,0.019467401285583105
NA,is_continental_tournament,NA,rating_plus_context,lightgbm,0.0019237034455572134,0.004034150517479515,0.01781450872359963
NA,tournament_lumpedSoutheast.Asian.Games,NA,rating_plus_context,lightgbm,0.0017346150505271251,0.019660542644762073,0.009917355371900827
NA,tournament_lumpedCopa.América,NA,rating_plus_context,lightgbm,0.0017148703101181246,0.016287664595989692,0.011019283746556474
NA,is_continental_qualifier,NA,rating_plus_context,lightgbm,0.0013028354069012451,0.003875318824087917,0.00844811753902663
NA,tournament_lumpedBritish.Home.Championship,NA,rating_plus_context,lightgbm,0.0011957488521704973,0.007815740777536188,0.007162534435261708
NA,tournament_lumpedAFC.Asian.Cup.qualification,NA,rating_plus_context,lightgbm,0.0010070185785774797,0.011371505855947548,0.0073461891643709825
NA,tournament_lumpedAsian.Games,NA,rating_plus_context,lightgbm,9.240235264325454e-4,0.014079019120606289,0.006060606060606061
NA,tournament_lumpedAmílcar.Cabral.Cup,NA,rating_plus_context,lightgbm,8.417695047091842e-4,0.017781858275556037,0.007529843893480257
NA,tournament_lumpedNordic.Championship,NA,rating_plus_context,lightgbm,8.170070511449485e-4,0.012468952672829334,0.006244260789715335
NA,tournament_lumpedFIFA.World.Cup.qualification,NA,rating_plus_context,lightgbm,7.140251255001836e-4,0.0015844115770813469,0.0031221303948576677
NA,tournament_lumpedFriendly,NA,rating_plus_context,lightgbm,4.531534833711108e-4,0.0010795611135061428,0.0027548209366391185
NA,tournament_lumpedUEFA.Euro.qualification,NA,rating_plus_context,lightgbm,4.320272168427595e-4,0.001394378575361972,0.0031221303948576677
NA,tournament_lumpedGulf.Cup,NA,rating_plus_context,lightgbm,3.263359807582464e-4,0.007588357607791952,0.003489439853076217
NA,tournament_lumpedCOSAFA.Cup,NA,rating_plus_context,lightgbm,3.1008953299204887e-4,0.012173807407369246,0.004224058769513315
NA,tournament_lumpedCONCACAF.Championship.qualification,NA,rating_plus_context,lightgbm,2.6132361947715966e-4,0.009210908733534948,0.003305785123966942
NA,is_world_cup,NA,rating_plus_context,lightgbm,2.589408773777624e-4,0.008782399686807,0.003489439853076217
NA,tournament_lumpedCFU.Caribbean.Cup,NA,rating_plus_context,lightgbm,2.4214133425189268e-4,0.00766525990035482,0.002938475665748393
NA,tournament_lumpedAFC.Asian.Cup,NA,rating_plus_context,lightgbm,2.144912695402623e-4,0.007830884421857726,0.0027548209366391185
NA,tournament_lumpedCCCF.Championship,NA,rating_plus_context,lightgbm,1.4700478650500617e-4,0.005424727601880113,0.0018365472910927456
NA,tournament_lumpedCFU.Caribbean.Cup.qualification,NA,rating_plus_context,lightgbm,1.1238771345430112e-4,0.0017820891070727735,0.0011019283746556473
NA,tournament_lumpedCONCACAF.Championship,NA,rating_plus_context,lightgbm,1.0870326679342235e-4,0.005191299438312053,0.0018365472910927456
NA,tournament_lumpedConfederations.Cup,NA,rating_plus_context,lightgbm,1.0733813407745386e-4,0.003272273563931221,0.0011019283746556473
NA,tournament_lumpedMerdeka.Tournament,NA,rating_plus_context,lightgbm,6.441249483304752e-5,2.6417246205348604e-4,5.509641873278236e-4
NA,tournament_lumpedCECAFA.Cup,NA,rating_plus_context,lightgbm,5.40065594056909e-5,3.547850498868828e-4,3.673094582185491e-4
NA,tournament_lumpedGold.Cup,NA,rating_plus_context,lightgbm,3.7446765741686524e-5,0.0020558380026409768,7.346189164370982e-4
NA,tournament_lumpedKing.s.Cup,NA,rating_plus_context,lightgbm,1.981713512787222e-5,4.31500383877881e-4,1.8365472910927456e-4
NA,tournament_lumpedAFF.Championship,NA,rating_plus_context,lightgbm,1.4545040650734798e-5,1.0372046103900731e-4,1.8365472910927456e-4
NA,tournament_lumpedFIFA.World.Cup,NA,rating_plus_context,lightgbm,8.663827560395936e-6,5.44111763668079e-4,1.8365472910927456e-4
D,(Intercept),-0.5640976363024159,rating_plus_form,multinom,NA,NA,NA
D,rating_diff,-0.0021732154691052733,rating_plus_form,multinom,NA,NA,NA
D,home_rating_pre_match,-0.0010702308499580366,rating_plus_form,multinom,NA,NA,NA
D,away_rating_pre_match,0.0011030070703773366,rating_plus_form,multinom,NA,NA,NA
D,neutral,0.3516699438876373,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedFIFA World Cup qualification,0.0688296160966031,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedUEFA Euro qualification,-0.2133560416976435,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedAfrican Cup of Nations qualification,-0.32530001857953333,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedCopa América,0.07987327855830748,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedFIFA World Cup,-0.0024415012808481603,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedAfrican Cup of Nations,-0.05756173685764713,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedAFC Asian Cup qualification,-0.4545246598615145,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedCECAFA Cup,-0.03285352374712811,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedCFU Caribbean Cup qualification,0.01349499736706101,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedMerdeka Tournament,0.29944739055854447,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedBritish Home Championship,0.25030927558240834,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedGulf Cup,0.21980071132513865,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedAsian Games,-0.12045840015067087,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedGold Cup,-0.24762206337541356,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedNordic Championship,0.1192347969089703,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedAFC Asian Cup,0.09515786073806887,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedCFU Caribbean Cup,-0.28855161589685896,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedCOSAFA Cup,0.3403242876797004,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedAmílcar Cabral Cup,0.14665347890512304,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedUEFA Euro,-0.22619068869357106,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedKing's Cup,0.02318170617689787,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedAFF Championship,0.181462502041694,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedSoutheast Asian Games,-0.4072310588682232,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedCONCACAF Championship,0.25509511166166837,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedUNCAF Cup,-0.1380447719921207,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedSouth Pacific Games,0.5850165005721968,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedCONCACAF Championship qualification,0.23399902001572787,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedKorea Cup,-0.1269596848983321,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedConfederations Cup,-0.8118906284704704,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedOceania Nations Cup,-0.920715827066864,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedSAFF Cup,-0.007529829285593892,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedCCCF Championship,-0.10037128373437561,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedArab Cup,0.17867033697053517,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedWindward Islands Tournament,0.4199880248738798,rating_plus_form,multinom,NA,NA,NA
D,tournament_lumpedOther,0.0016931480895973994,rating_plus_form,multinom,NA,NA,NA
D,is_friendly,0.4052736535851987,rating_plus_form,multinom,NA,NA,NA
D,is_world_cup,-0.0024415012802744417,rating_plus_form,multinom,NA,NA,NA
D,is_world_cup_qualifier,0.06882961609262134,rating_plus_form,multinom,NA,NA,NA
D,is_continental_tournament,0.2889546674263265,rating_plus_form,multinom,NA,NA,NA
D,is_continental_qualifier,0.43123231862202727,rating_plus_form,multinom,NA,NA,NA
D,form_points_diff_last_5,0.023244462944660146,rating_plus_form,multinom,NA,NA,NA
D,form_points_diff_last_10,0.1333707801154757,rating_plus_form,multinom,NA,NA,NA
D,form_goal_diff_diff_last_5,-0.02399201307211512,rating_plus_form,multinom,NA,NA,NA
D,form_goal_diff_diff_last_10,-0.019174013110170397,rating_plus_form,multinom,NA,NA,NA
D,form_goals_for_diff_last_5,-0.02666006293865122,rating_plus_form,multinom,NA,NA,NA
D,form_goals_for_diff_last_10,0.02322228100242613,rating_plus_form,multinom,NA,NA,NA
D,form_goals_against_diff_last_5,-0.0026680498804229295,rating_plus_form,multinom,NA,NA,NA
D,form_goals_against_diff_last_10,0.04239629406637778,rating_plus_form,multinom,NA,NA,NA
D,form_draw_rate_mean_last_5,0.014299775784078752,rating_plus_form,multinom,NA,NA,NA
D,form_draw_rate_mean_last_10,-0.08754603909566933,rating_plus_form,multinom,NA,NA,NA
D,form_draw_rate_diff_last_5,-0.015509321011984023,rating_plus_form,multinom,NA,NA,NA
D,form_draw_rate_diff_last_10,0.055341405667658966,rating_plus_form,multinom,NA,NA,NA
D,home_prior_matches,-1.476457261799746e-5,rating_plus_form,multinom,NA,NA,NA
D,away_prior_matches,6.43599543220235e-4,rating_plus_form,multinom,NA,NA,NA
D,home_points_per_match_last_5,0.04820163406074914,rating_plus_form,multinom,NA,NA,NA
D,away_points_per_match_last_5,0.02495717113257939,rating_plus_form,multinom,NA,NA,NA
D,home_points_per_match_last_10,0.03445438103816463,rating_plus_form,multinom,NA,NA,NA
D,away_points_per_match_last_10,-0.0989163989160305,rating_plus_form,multinom,NA,NA,NA
D,home_goal_diff_per_match_last_5,-0.023987546149633467,rating_plus_form,multinom,NA,NA,NA
D,away_goal_diff_per_match_last_5,4.466924127784357e-6,rating_plus_form,multinom,NA,NA,NA
D,home_goal_diff_per_match_last_10,0.013380311586616466,rating_plus_form,multinom,NA,NA,NA
D,away_goal_diff_per_match_last_10,0.03255432473354122,rating_plus_form,multinom,NA,NA,NA
D,home_goals_for_per_match_last_5,-0.016581468238543725,rating_plus_form,multinom,NA,NA,NA
D,away_goals_for_per_match_last_5,0.0100785947231176,rating_plus_form,multinom,NA,NA,NA
D,home_goals_for_per_match_last_10,-0.07619632657625636,rating_plus_form,multinom,NA,NA,NA
D,away_goals_for_per_match_last_10,-0.09941860737734765,rating_plus_form,multinom,NA,NA,NA
D,home_goals_against_per_match_last_5,0.0074060779259951404,rating_plus_form,multinom,NA,NA,NA
D,away_goals_against_per_match_last_5,0.010074127590202642,rating_plus_form,multinom,NA,NA,NA
D,home_goals_against_per_match_last_10,-0.08957663813575448,rating_plus_form,multinom,NA,NA,NA
D,away_goals_against_per_match_last_10,-0.13197293238465016,rating_plus_form,multinom,NA,NA,NA
D,home_draw_rate_last_5,0.006545115241467878,rating_plus_form,multinom,NA,NA,NA
D,away_draw_rate_last_5,0.022054436230362254,rating_plus_form,multinom,NA,NA,NA
D,home_draw_rate_last_10,-0.05987533620951497,rating_plus_form,multinom,NA,NA,NA
D,away_draw_rate_last_10,-0.11521674187645324,rating_plus_form,multinom,NA,NA,NA
A,(Intercept),-1.1974433693803785,rating_plus_form,multinom,NA,NA,NA
A,rating_diff,-0.00407061781248685,rating_plus_form,multinom,NA,NA,NA
A,home_rating_pre_match,-0.002033708840158737,rating_plus_form,multinom,NA,NA,NA
A,away_rating_pre_match,0.002036999436680541,rating_plus_form,multinom,NA,NA,NA
A,neutral,0.814032281223684,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedFIFA World Cup qualification,0.08309979845755631,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedUEFA Euro qualification,-0.4369819928813386,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedAfrican Cup of Nations qualification,-1.0665941323981598,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedCopa América,0.03297132369515528,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedFIFA World Cup,0.12092510564778701,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedAfrican Cup of Nations,-0.025908861342032026,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedAFC Asian Cup qualification,-0.892577058772448,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedCECAFA Cup,0.013022207906514215,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedCFU Caribbean Cup qualification,-0.36216470824892416,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedMerdeka Tournament,0.31966440316087563,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedBritish Home Championship,0.49270793032158056,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedGulf Cup,0.2308764222972973,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedAsian Games,0.34489421299105083,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedGold Cup,0.09171796941054781,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedNordic Championship,0.3606151905695994,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedAFC Asian Cup,-0.22943695204518053,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedCFU Caribbean Cup,-0.15902724848690072,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedCOSAFA Cup,0.28141481419980885,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedAmílcar Cabral Cup,-0.24791176361311806,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedUEFA Euro,-0.16629524589931025,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedKing's Cup,-0.14125298690431215,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedAFF Championship,0.18081602690078946,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedSoutheast Asian Games,-1.0403278013249,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedCONCACAF Championship,0.1180536104128263,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedUNCAF Cup,-0.23122149290371505,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedSouth Pacific Games,0.6356841296486587,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedCONCACAF Championship qualification,-0.35231489940009114,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedKorea Cup,0.13613080022649077,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedConfederations Cup,-0.42814087089529307,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedOceania Nations Cup,0.32680832694297646,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedSAFF Cup,0.3463451666206782,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedCCCF Championship,0.05309144703282402,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedArab Cup,-0.017834023225947754,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedWindward Islands Tournament,0.13650451270726924,rating_plus_form,multinom,NA,NA,NA
A,tournament_lumpedOther,-0.11554717168728483,rating_plus_form,multinom,NA,NA,NA
A,is_friendly,0.4107504419327241,rating_plus_form,multinom,NA,NA,NA
A,is_world_cup,0.12092510564781085,rating_plus_form,multinom,NA,NA,NA
A,is_world_cup_qualifier,0.08309979845184072,rating_plus_form,multinom,NA,NA,NA
A,is_continental_tournament,0.2970791190807458,rating_plus_form,multinom,NA,NA,NA
A,is_continental_qualifier,0.8169023345870913,rating_plus_form,multinom,NA,NA,NA
A,form_points_diff_last_5,0.010841144248880077,rating_plus_form,multinom,NA,NA,NA
A,form_points_diff_last_10,0.26176915051751126,rating_plus_form,multinom,NA,NA,NA
A,form_goal_diff_diff_last_5,-0.023454560230287032,rating_plus_form,multinom,NA,NA,NA
A,form_goal_diff_diff_last_10,-0.055441816358621825,rating_plus_form,multinom,NA,NA,NA
A,form_goals_for_diff_last_5,-0.0014189408079434765,rating_plus_form,multinom,NA,NA,NA
A,form_goals_for_diff_last_10,0.016624323411164783,rating_plus_form,multinom,NA,NA,NA
A,form_goals_against_diff_last_5,0.022035619400363214,rating_plus_form,multinom,NA,NA,NA
A,form_goals_against_diff_last_10,0.07206613970754522,rating_plus_form,multinom,NA,NA,NA
A,form_draw_rate_mean_last_5,-0.05656796965338204,rating_plus_form,multinom,NA,NA,NA
A,form_draw_rate_mean_last_10,0.003911570154032654,rating_plus_form,multinom,NA,NA,NA
A,form_draw_rate_diff_last_5,0.04468860090042856,rating_plus_form,multinom,NA,NA,NA
A,form_draw_rate_diff_last_10,0.09779845010887595,rating_plus_form,multinom,NA,NA,NA
A,home_prior_matches,-3.0283244424330626e-4,rating_plus_form,multinom,NA,NA,NA
A,away_prior_matches,8.346429846254244e-4,rating_plus_form,multinom,NA,NA,NA
A,home_points_per_match_last_5,0.008195742636211508,rating_plus_form,multinom,NA,NA,NA
A,away_points_per_match_last_5,-0.0026454014359156715,rating_plus_form,multinom,NA,NA,NA
A,home_points_per_match_last_10,0.058512726519400524,rating_plus_form,multinom,NA,NA,NA
A,away_points_per_match_last_10,-0.20325642402433158,rating_plus_form,multinom,NA,NA,NA
A,home_goal_diff_per_match_last_5,-0.02899857868363697,rating_plus_form,multinom,NA,NA,NA
A,away_goal_diff_per_match_last_5,-0.005544018483951101,rating_plus_form,multinom,NA,NA,NA
A,home_goal_diff_per_match_last_10,0.012388561970737132,rating_plus_form,multinom,NA,NA,NA
A,away_goal_diff_per_match_last_10,0.06783037825839248,rating_plus_form,multinom,NA,NA,NA
A,home_goals_for_per_match_last_5,-0.02171257454592506,rating_plus_form,multinom,NA,NA,NA
A,away_goals_for_per_match_last_5,-0.020293633854204938,rating_plus_form,multinom,NA,NA,NA
A,home_goals_for_per_match_last_10,0.05302231986250611,rating_plus_form,multinom,NA,NA,NA
A,away_goals_for_per_match_last_10,0.03639799641111877,rating_plus_form,multinom,NA,NA,NA
A,home_goals_against_per_match_last_5,0.007286003999745126,rating_plus_form,multinom,NA,NA,NA
A,away_goals_against_per_match_last_5,-0.014749615431390476,rating_plus_form,multinom,NA,NA,NA
A,home_goals_against_per_match_last_10,0.040633757851393754,rating_plus_form,multinom,NA,NA,NA
A,away_goals_against_per_match_last_10,-0.0314323818689369,rating_plus_form,multinom,NA,NA,NA
A,home_draw_rate_last_5,-0.034223669274567846,rating_plus_form,multinom,NA,NA,NA
A,away_draw_rate_last_5,-0.07891227017496624,rating_plus_form,multinom,NA,NA,NA
A,home_draw_rate_last_10,0.0528107952597502,rating_plus_form,multinom,NA,NA,NA
A,away_draw_rate_last_10,-0.04498765486868044,rating_plus_form,multinom,NA,NA,NA
H,(Intercept),0.4405919011173423,rating_plus_form,glmnet_multinomial_ridge,NA,NA,NA
H,rating_diff,0.0017875789606396808,rating_plus_form,glmnet_multinomial_ridge,NA,NA,NA
H,home_rating_pre_match,8.586421708631418e-4,rating_plus_form,glmnet_multinomial_ridge,NA,NA,NA
H,away_rating_pre_match,-8.357421627458386e-4,rating_plus_form,glmnet_multinomial_ridge,NA,NA,NA
H,neutral,-0.32102616913036663,rating_plus_form,glmnet_multinomial_ridge,NA,NA,NA
H,is_friendly,-0.06721070598257678,rating_plus_form,glmnet_multinomial_ridge,NA,NA,NA
H,is_world_cup,0.005824668586110603,rating_plus_form,glmnet_multinomial_ridge,NA,NA,NA
H,is_world_cup_qualifier,0.017670350876151448,rating_plus_form,glmnet_multinomial_ridge,NA,NA,NA
H,is_continental_tournament,-0.08676629587623769,rating_plus_form,glmnet_multinomial_ridge,NA,NA,NA
